SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2809838,369708,Consumer loans,6095.25,34065,34065,0,34065,SUNDAY,11,Y,1,0,,,XAP,Approved,-212,XNA,XAP,Unaccompanied,Repeater,Sport and Leisure,POS,XNA,Regional / Local,40,Auto technology,6,low_normal,POS other with interest,365243,-174,-24,-24,365243,0
2066257,432510,Consumer loans,3850.785,32040,28440,3600,32040,SATURDAY,12,Y,1,0.122369765,,,XAP,Approved,-1487,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,10,high,POS mobile with interest,365243,-1451,-1181,-1181,-1178,0
2774013,160501,Consumer loans,2550.51,21096,20862,2115,21096,SATURDAY,15,Y,1,0.100249261,,,XAP,Approved,-1843,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,67,Connectivity,12,high,POS mobile with interest,365243,-1812,-1482,-1482,-1478,0
2114267,247235,Consumer loans,9534.465,42709.5,35293.5,8545.5,42709.5,THURSDAY,18,Y,1,0.21229559,,,XAP,Approved,-1197,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,67,Connectivity,4,middle,POS mobile without interest,365243,-1166,-1076,-1076,-1068,0
2701820,197159,Consumer loans,15196.05,81000,85275,0,81000,WEDNESDAY,15,Y,1,0,,,XAP,Approved,-787,Cash through the bank,XAP,Other_B,Refreshed,Clothing and Accessories,POS,XNA,Regional / Local,110,Clothing,6,low_normal,POS industry with interest,365243,-756,-606,-606,-601,0
2108064,288170,Cash loans,4921.2,45000,45000,0,45000,THURSDAY,11,Y,1,0,,,XNA,Approved,-2143,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,high,Cash Street: high,365243,-2113,-1783,-1783,-1776,0
2581157,102757,Consumer loans,,63846,63846,0,63846,MONDAY,16,Y,1,0,,,XAP,Unused offer,-137,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,27,Connectivity,,XNA,POS mobile with interest,,,,,,
2751552,207799,Consumer loans,7514.325,62509.14,60894,6254.64,62509.14,SUNDAY,8,Y,1,0.101444669,,,XAP,Approved,-1836,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,595,Consumer electronics,10,middle,POS household with interest,365243,-1801,-1531,-1531,-1507,0
1836905,445985,Consumer loans,4937.175,16780.095,17329.5,4.095,16780.095,THURSDAY,17,Y,1,0.000257294,,,XAP,Approved,-2842,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2775,Consumer electronics,4,high,POS household with interest,365243,-2811,-2721,-2721,-2657,1
1375133,451677,Consumer loans,15952.545,60228,55993.5,6025.5,60228,SUNDAY,12,Y,1,0.105811401,,,XAP,Approved,-2363,XNA,XAP,Family,Repeater,Furniture,POS,XNA,Stone,73,Consumer electronics,4,low_normal,POS household with interest,365243,-2328,-2238,-2238,-2223,1
1166585,152289,Consumer loans,14467.5,127377,127377,0,127377,SATURDAY,9,Y,1,0,,,XAP,Unused offer,-268,Cash through the bank,CLIENT,,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,10,low_normal,POS mobile without interest,,,,,,
2840505,149261,Consumer loans,4145.715,30442.5,33457.5,0,30442.5,SATURDAY,11,Y,1,0,,,XAP,Refused,-1322,Cashless from the account of the employer,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,12,high,POS mobile with interest,,,,,,
2141009,247960,Cash loans,19661.94,180000,191880,,180000,MONDAY,14,Y,1,,,,XNA,Approved,-827,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-797,-467,-677,-674,1
1045604,216351,Cash loans,19311.75,225000,225000,0,225000,WEDNESDAY,13,Y,1,0,,,Other,Approved,-2167,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,high,Cash Street: high,365243,-2136,-1626,-1656,-1653,0
1074018,352191,Cash loans,35174.25,675000,675000,,675000,TUESDAY,18,Y,1,,,,XNA,Approved,-694,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,high,Cash X-Sell: high,365243,-661,749,-481,-479,0
1583968,396134,Cash loans,,0,0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-13,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1099242,296085,Cash loans,,0,0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-176,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1020360,165116,Cash loans,14379.48,135000,143910,,135000,TUESDAY,8,Y,1,,,,XNA,Approved,-505,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-475,-145,-295,-283,1
1448873,226050,Cash loans,9586.305,90000,95940,,90000,FRIDAY,10,Y,1,,,,XNA,Approved,-1019,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-989,-659,-929,-926,1
1198820,412573,Cash loans,15396.165,337500,465844.5,,337500,THURSDAY,12,Y,1,,,,Other,Refused,-727,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,low_normal,Cash Street: low,,,,,,
1048612,415399,Cash loans,9244.395,112500,123637.5,,112500,WEDNESDAY,13,Y,1,,,,XNA,Refused,-633,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,,,,,,
1634235,207316,Cash loans,,0,0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-84,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2165692,297615,Cash loans,25951.41,472500,612495,,472500,SATURDAY,8,Y,1,,,,XNA,Approved,-874,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-841,209,365243,365243,0
2087092,370167,Cash loans,6138.045,76500,76500,,76500,SATURDAY,8,Y,1,,,,XNA,Approved,-203,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-173,337,365243,365243,0
2679601,426537,Revolving loans,9000,180000,180000,,180000,SATURDAY,9,Y,1,,,,XAP,Refused,-408,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1020361,405071,Cash loans,21568.545,612000,733176,,612000,THURSDAY,8,Y,1,,,,XNA,Approved,-29,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
1935837,436217,Cash loans,,0,0,,,MONDAY,14,Y,1,,,,XNA,Canceled,-200,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2544555,377589,Revolving loans,,0,0,,,SATURDAY,8,Y,1,,,,XAP,Canceled,-11,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2839846,374879,Revolving loans,9000,180000,180000,,180000,TUESDAY,9,Y,1,,,,XAP,Refused,-665,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1048717,280570,Cash loans,,0,0,,,WEDNESDAY,15,Y,1,,,,XNA,Canceled,-95,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2119868,154747,Consumer loans,3330.135,16195.5,16195.5,0,16195.5,WEDNESDAY,17,Y,1,0,,,XAP,Approved,-38,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Stone,120,Consumer electronics,6,high,POS household with interest,365243,365243,154,365243,365243,0
1727420,138368,Cash loans,,0,0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-97,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2304565,333991,Cash loans,66882.735,2025000,2241513,,2025000,MONDAY,12,Y,1,,,,XNA,Approved,-683,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,54,low_normal,Cash X-Sell: low,,,,,,
1563178,276995,Cash loans,26436.15,585000,585000,,585000,TUESDAY,16,Y,1,,,,XNA,Approved,-940,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-910,140,-310,-304,0
2763894,326486,Cash loans,,0,0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-424,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2599355,227166,Revolving loans,13500,270000,270000,,270000,MONDAY,10,Y,1,,,,XAP,Refused,-182,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1106702,340181,Cash loans,15318.675,463500,463500,,463500,THURSDAY,14,Y,1,,,,XNA,Approved,-376,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-346,1064,365243,365243,0
2059867,241694,Cash loans,,0,0,,,FRIDAY,13,Y,1,,,,XNA,Refused,-122,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1826263,294179,Cash loans,16720.2,225000,247275,,225000,TUESDAY,16,Y,1,,,,XNA,Approved,-1315,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-1285,-775,-1045,-1037,1
2030418,272797,Revolving loans,38250,0,765000,,,FRIDAY,15,Y,1,,,,XAP,Approved,-703,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-700,-656,365243,365243,365243,0
2722730,198020,Revolving loans,22500,450000,450000,,450000,FRIDAY,12,Y,1,,,,XAP,Refused,-147,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1034967,398934,Cash loans,25543.845,216000,230256,,216000,FRIDAY,15,Y,1,,,,XNA,Approved,-1066,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-1036,-706,-766,-755,1
2710390,332645,Cash loans,34041.6,675000,855045,,675000,TUESDAY,13,Y,1,,,,XNA,Approved,-927,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-897,153,365243,365243,1
1956138,451460,Cash loans,131892.66,675000,686583,,675000,WEDNESDAY,11,Y,1,,,,Other,Approved,-499,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6,middle,Cash Street: middle,365243,-469,-319,-319,-313,1
2689194,307496,Cash loans,12706.785,108000,115128,0,108000,WEDNESDAY,11,Y,1,0,,,XNA,Refused,-2234,XNA,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,,,,,,
1833888,149499,Cash loans,34035.435,751500,751500,,751500,FRIDAY,15,Y,1,,,,XNA,Approved,-614,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,middle,Cash X-Sell: middle,365243,-584,826,-374,-367,0
2793964,202857,Consumer loans,16539.93,135000,146880,0,135000,SUNDAY,11,Y,1,0,,,XAP,Approved,-184,Cash through the bank,XAP,"Spouse, partner",Repeater,Furniture,POS,XNA,Stone,300,Furniture,10,low_normal,POS industry with interest,365243,-154,116,365243,365243,1
2149057,163209,Revolving loans,38250,765000,765000,,765000,SATURDAY,7,Y,1,,,,XAP,Approved,-346,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0,XNA,Card X-Sell,-310,-273,365243,365243,365243,0
1978531,190497,Consumer loans,6104.205,104310,52155,52155,104310,SATURDAY,14,Y,1,0.544545455,,,XAP,Approved,-923,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,25,Connectivity,12,high,POS mobile with interest,365243,-879,-549,-639,-635,0
1687474,421357,Cash loans,65368.62,900000,939204,,900000,WEDNESDAY,11,Y,1,,,,XNA,Approved,-568,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-538,-28,-118,-116,1
1826787,109223,Cash loans,,0,0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-148,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2503811,255562,Cash loans,,0,0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-302,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2665490,118333,Cash loans,51899.175,697500,773460,,697500,WEDNESDAY,19,Y,1,,,,XNA,Refused,-408,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,,,,,,
1635730,428206,Cash loans,14976.9,67500,78007.5,,67500,WEDNESDAY,18,Y,1,,,,Purchase of electronic equipment,Approved,-411,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),8,XNA,6,middle,Cash Street: middle,365243,-381,-231,-261,-253,1
1890931,341105,Cash loans,44285.58,967500,1065838.5,,967500,SATURDAY,13,Y,1,,,,XNA,Approved,-779,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),8,XNA,42,middle,Cash X-Sell: middle,365243,-749,481,365243,365243,1
2820904,225305,Consumer loans,8655.615,63652.5,79893,0,63652.5,WEDNESDAY,14,Y,1,0,,,XAP,Approved,-262,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Stone,1000,Consumer electronics,12,high,POS household with interest,365243,-231,99,365243,365243,0
2245777,342100,Cash loans,16649.505,229500,248130,,229500,THURSDAY,10,Y,1,,,,XNA,Approved,-575,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-545,-35,-155,-152,1
2159696,242442,Cash loans,,0,0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-255,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2501578,130752,Revolving loans,,0,0,,,WEDNESDAY,14,Y,1,,,,XAP,Canceled,-133,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1703639,328249,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-146,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1674538,177735,Cash loans,,0,0,,,MONDAY,17,Y,1,,,,XNA,Canceled,-323,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1200406,453125,Cash loans,,0,0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-140,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1719571,265329,Cash loans,26774.865,270000,291919.5,,270000,TUESDAY,15,Y,1,,,,XNA,Approved,-769,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-739,-229,-229,-225,1
2344750,270140,Consumer loans,5553.315,51075,56470.5,0,51075,SATURDAY,11,Y,1,0,,,XAP,Approved,-690,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,219,Furniture,12,middle,POS industry with interest,365243,-659,-329,-329,-325,0
1267986,365118,Consumer loans,3642.975,26284.5,28885.5,0,26284.5,SATURDAY,12,Y,1,0,,,XAP,Approved,-1705,Cash through the bank,XAP,Other_B,Refreshed,Consumer Electronics,POS,XNA,Stone,20,Consumer electronics,12,high,POS household with interest,365243,-1674,-1344,-1404,-1396,0
2508265,142818,Consumer loans,16594.11,71775,84793.5,0,71775,SUNDAY,12,Y,1,0,,,XAP,Approved,-851,XNA,XAP,Family,Refreshed,Audio/Video,POS,XNA,Stone,20,Consumer electronics,6,high,POS household with interest,365243,-820,-670,-670,-662,0
2608450,389966,Consumer loans,7730.055,89910,91588.5,9000,89910,WEDNESDAY,9,Y,1,0.09744472,,,XAP,Approved,-1968,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,20,Consumer electronics,16,middle,POS household with interest,365243,-1937,-1487,-1487,-1481,0
2378968,381067,Consumer loans,10133.325,84600,93532.5,0,84600,THURSDAY,11,Y,1,0,,,XAP,Approved,-424,XNA,XAP,,New,Audio/Video,POS,XNA,Stone,36,Consumer electronics,12,high,POS household with interest,365243,-389,-59,-59,-57,0
1391793,379065,Revolving loans,2250,45000,45000,,45000,THURSDAY,12,Y,1,,,,XAP,Approved,-305,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),100,XNA,0,XNA,Card Street,365243,365243,365243,365243,365243,0
2130488,246547,Cash loans,25309.575,450000,501975,,450000,TUESDAY,12,Y,1,,,,XNA,Approved,-447,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,30,middle,Cash X-Sell: middle,365243,-417,453,-237,-232,1
1824623,308058,Cash loans,14927.13,189000,213948,,189000,SATURDAY,10,Y,1,,,,XNA,Approved,-416,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,24,high,Cash X-Sell: high,365243,-386,304,365243,365243,1
2842594,379759,Cash loans,30570.75,675000,675000,,675000,WEDNESDAY,9,Y,1,,,,XNA,Approved,-789,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,middle,Cash X-Sell: middle,365243,-758,652,365243,365243,0
2030576,282109,Revolving loans,22500,450000,450000,,450000,MONDAY,8,Y,1,,,,XAP,Refused,-555,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1983176,424075,Cash loans,16551.45,472500,566055,,472500,THURSDAY,11,Y,1,,,,XNA,Refused,-259,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
2791594,306398,Revolving loans,2250,45000,45000,,45000,FRIDAY,13,Y,1,,,,XAP,Approved,-353,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Stone,300,Consumer electronics,0,XNA,Card X-Sell,-210,-189,365243,365243,365243,0
1526515,237039,Revolving loans,11250,225000,225000,,225000,FRIDAY,15,Y,1,,,,XAP,Refused,-565,XNA,HC,,Repeater,XNA,Cards,walk-in,Country-wide,38,Connectivity,0,XNA,Card Street,,,,,,
2624708,441709,Revolving loans,11250,225000,225000,,225000,TUESDAY,14,Y,1,,,,XAP,Refused,-783,XNA,HC,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),6,XNA,0,XNA,Card Street,,,,,,
2490920,162919,Consumer loans,4064.805,31000.5,35041.5,3150,31000.5,SUNDAY,10,Y,1,0.089827222,,,XAP,Approved,-1833,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,16,Connectivity,12,high,POS mobile with interest,365243,-1802,-1472,-1472,-1469,0
1380393,395722,Consumer loans,,26955,26955,0,26955,SUNDAY,13,Y,1,0,,,XAP,Refused,-1963,Cash through the bank,HC,Other_B,Repeater,Mobile,XNA,XNA,Regional / Local,692,Connectivity,,XNA,POS household with interest,,,,,,
2516918,305672,Consumer loans,8303.49,95763.78,108400.5,3.78,95763.78,THURSDAY,17,Y,1,3.80E-05,,,XAP,Approved,-2319,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,2136,Consumer electronics,16,middle,POS household with interest,365243,-2288,-1838,-1928,-1924,1
1183547,296683,Consumer loans,7384.77,66015,65295,6601.5,66015,MONDAY,8,Y,1,0.099999772,,,XAP,Approved,-1638,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,189,Consumer electronics,12,high,POS household with interest,365243,-1607,-1277,-1277,-1268,0
2327530,343091,Consumer loans,7381.125,60705,60705,0,60705,SATURDAY,10,Y,1,0,,,XAP,Approved,-637,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-590,-260,-410,-405,0
1846600,443856,Consumer loans,5763.96,59166,59166,0,59166,TUESDAY,11,Y,1,0,,,XAP,Approved,-29,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,38,Consumer electronics,12,low_normal,POS household with interest,365243,365243,337,365243,365243,0
2242082,244940,Consumer loans,17483.175,170055,170401.5,13500,170055,SUNDAY,8,Y,1,0.079948925,,,XAP,Approved,-1951,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Stone,3575,Consumer electronics,12,middle,POS household with interest,365243,-1920,-1590,-1590,-1587,0
1738923,444191,Consumer loans,4297.59,32971.5,32611.5,3298.5,32971.5,MONDAY,11,Y,1,0.10003805,,,XAP,Approved,-281,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,10,high,POS mobile with interest,365243,-250,20,-250,-247,0
2233837,216484,Consumer loans,6301.26,33241.5,31396.5,3325.5,33241.5,SATURDAY,14,Y,1,0.104307696,,,XAP,Approved,-2899,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,36,Connectivity,6,low_normal,POS mobile with interest,365243,-2862,-2712,-2712,-2674,1
1415050,247092,Consumer loans,3354.345,46138.5,49401,4900.5,46138.5,SATURDAY,14,Y,1,0.098286235,,,XAP,Approved,-2827,Cash through the bank,XAP,Group of people,New,Audio/Video,POS,XNA,Country-wide,2226,Consumer electronics,24,high,POS household without interest,365243,-2796,-2106,-2106,-1545,1
1029063,204680,Consumer loans,3107.34,17527.5,14715,3505.5,17527.5,SUNDAY,14,Y,1,0.209533667,,,XAP,Approved,-1135,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Regional / Local,100,Consumer electronics,6,high,POS household with interest,365243,-1104,-954,-1014,-1009,0
2126909,207981,Cash loans,20704.5,112500,112500,,112500,FRIDAY,15,Y,1,,,,XNA,Approved,-1630,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,6,middle,Cash X-Sell: middle,365243,-1600,-1450,-1450,-1445,0
2798905,317564,Revolving loans,,0,0,,,SATURDAY,13,Y,1,,,,XAP,Canceled,-371,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1456382,285148,Consumer loans,7591.86,39442.5,41787,0,39442.5,MONDAY,7,Y,1,0,,,XAP,Approved,-352,XNA,XAP,,New,Consumer Electronics,POS,XNA,Regional / Local,1050,Consumer electronics,6,middle,POS household with interest,365243,-321,-171,-171,-164,0
2688975,243622,Cash loans,22414.05,450000,533160,,450000,WEDNESDAY,8,Y,1,,,,XNA,Refused,-751,XNA,LIMIT,Family,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,48,middle,Cash Street: middle,,,,,,
2719740,424878,Consumer loans,4766.58,51660,46494,5166,51660,FRIDAY,11,Y,1,0.108909091,,,XAP,Approved,-585,Cash through the bank,XAP,Family,Repeater,Construction Materials,POS,XNA,Stone,12,Construction,12,middle,POS industry with interest,365243,-554,-224,-404,-401,0
2045981,388794,Cash loans,5246.01,45000,47970,0,45000,WEDNESDAY,11,Y,1,0,,,XNA,Approved,-2267,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2237,-1907,-1907,-1899,1
2685304,100307,Cash loans,,0,0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-144,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2202344,244725,Cash loans,9768.465,180000,268317,,180000,THURSDAY,16,Y,1,,,,XNA,Refused,-1117,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,low_normal,Cash Street: low,,,,,,
1302783,176256,Cash loans,37336.5,450000,450000,0,450000,MONDAY,10,Y,1,0,,,XNA,Approved,-1892,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-1862,-1352,-1562,-1557,0
1866430,174805,Cash loans,14378.355,99000,121162.5,,99000,SATURDAY,10,Y,1,,,,XNA,Approved,-1308,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-1278,-948,-1038,-1027,1
2405202,414890,Cash loans,18201.645,135000,163732.5,,135000,SATURDAY,13,Y,1,,,,XNA,Approved,-1008,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-978,-648,-978,-972,1
1661569,183686,Cash loans,10492.02,90000,95940,0,90000,TUESDAY,13,Y,1,0,,,XNA,Approved,-2563,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2533,-2203,-2203,-2201,1
1615001,282466,Cash loans,5546.61,67500,74182.5,,67500,THURSDAY,12,Y,1,,,,XNA,Approved,-569,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-539,-29,-29,-27,1
